Date,Product_ID,Category,Region,Units_Sold,Customer_ID,Customer_Age,Purchase_Frequency,Revenue,Churn
2029-07-17,1031,Electronics,West,20,2718,45,4,24000,0
2029-07-18,1035,Electronics,South,11,2906,23,12,13200,0
2029-07-19,1080,Electronics,East,24,2396,25,4,28800,0
2029-07-20,1098,Fashion,East,16,2183,30,1,12800,0
2029-07-21,1059,Grocery,North,18,2411,51,14,2700,0
2029-07-22,1010,Grocery,North,12,2600,57,13,1800,0
2029-07-23,1062,Grocery,South,21,2319,39,10,3150,0
2029-07-24,1020,Grocery,South,24,2740,18,1,3600,0
2029-07-25,1051,Fashion,South,20,2575,30,1,16000,0
2029-07-26,1054,Grocery,East,17,2325,18,4,2550,0
2029-07-27,1025,Electronics,South,17,2566,27,1,20400,0
2029-07-28,1067,Electronics,West,28,2804,22,14,33600,0
2029-07-29,1033,Grocery,West,24,2416,37,6,3600,0
2029-07-30,1051,Fashion,East,19,2792,30,14,15200,0
2029-07-31,1081,Electronics,South,20,2881,54,2,24000,0
2029-08-01,1098,Fashion,South,22,2790,27,1,17600,0
2029-08-02,1092,Fashion,North,18,2699,20,7,14400,0
2029-08-03,1051,Electronics,West,22,2951,51,6,26400,0
2029-08-04,1028,Electronics,East,17,2702,51,1,20400,0
2029-08-05,1037,Electronics,South,15,2903,47,12,18000,0
2029-08-06,1041,Grocery,North,18,2784,54,13,2700,0
2029-08-07,1020,Electronics,East,21,2606,21,14,25200,0
2029-08-08,1041,Grocery,East,9,2089,51,10,1350,0
2029-08-09,1012,Grocery,West,12,2758,49,12,1800,0
2029-08-10,1063,Grocery,South,17,2440,38,9,2550,0
2029-08-11,1016,Electronics,East,16,2074,58,6,19200,0
2029-08-12,1008,Grocery,North,20,2573,41,2,3000,0
2029-08-13,1040,Grocery,North,24,2733,26,7,3600,0
2029-08-14,1000,Grocery,East,23,2266,58,3,3450,0
2029-08-15,1001,Fashion,North,28,2962,41,14,22400,0
2029-08-16,1059,Electronics,East,23,2935,42,7,27600,0
2029-08-17,1047,Fashion,North,21,2935,53,14,16800,0
2029-08-18,1028,Grocery,East,22,2632,25,9,3300,0
2029-08-19,1096,Grocery,East,12,2311,58,5,1800,0
2029-08-20,1009,Grocery,East,19,2820,46,1,2850,0
2029-08-21,1057,Grocery,North,15,2852,42,5,2250,0
2029-08-22,1059,Electronics,East,18,2482,52,8,21600,0
2029-08-23,1020,Grocery,West,24,2027,55,8,3600,0
2029-08-24,1027,Grocery,East,15,2341,45,3,2250,0
2029-08-25,1074,Grocery,South,23,2425,36,4,3450,0
2029-08-26,1033,Electronics,South,25,2882,49,12,30000,0
2029-08-27,1007,Fashion,West,13,2813,54,8,10400,0
2029-08-28,1058,Grocery,East,23,2785,45,8,3450,0
2029-08-29,1085,Electronics,South,17,2534,52,7,20400,0
2029-08-30,1071,Grocery,East,13,2409,25,6,1950,0
2029-08-31,1048,Fashion,South,11,2610,58,4,8800,0
2029-09-01,1078,Fashion,North,19,2284,40,10,15200,0
2029-09-02,1016,Grocery,North,24,2819,57,13,3600,0
2029-09-03,1059,Fashion,West,13,2621,63,9,10400,0
2029-09-04,1086,Electronics,West,18,2714,40,2,21600,0
2029-09-05,1087,Grocery,East,25,2105,49,2,3750,0
2029-09-06,1044,Fashion,West,16,2503,27,1,12800,0
2029-09-07,1082,Fashion,East,27,2045,34,11,21600,0
2029-09-08,1068,Grocery,North,18,2768,52,12,2700,0
2029-09-09,1031,Fashion,North,23,2446,52,3,18400,0
2029-09-10,1043,Electronics,South,17,2143,20,3,20400,0
2029-09-11,1064,Fashion,East,30,2536,53,4,24000,0
2029-09-12,1086,Electronics,North,24,2061,46,3,28800,0
2029-09-13,1007,Electronics,North,23,2741,63,10,27600,0
2029-09-14,1076,Electronics,East,16,2081,44,6,19200,0
2029-09-15,1071,Grocery,South,25,2335,48,9,3750,0
2029-09-16,1086,Electronics,South,15,2210,51,8,18000,0
2029-09-17,1042,Electronics,South,25,2399,29,6,30000,0
2029-09-18,1000,Electronics,South,20,2708,54,8,24000,0
2029-09-19,1050,Electronics,North,15,2346,42,8,18000,0
2029-09-20,1023,Grocery,East,19,2197,19,10,2850,0
2029-09-21,1098,Grocery,East,30,2376,47,6,4500,0
2029-09-22,1023,Electronics,North,21,2161,61,2,25200,0
2029-09-23,1016,Grocery,North,26,2207,26,5,3900,0
2029-09-24,1004,Fashion,North,20,2820,40,4,16000,0
2029-09-25,1019,Fashion,West,15,2918,26,12,12000,0
2029-09-26,1020,Electronics,East,27,2426,37,6,32400,0
2029-09-27,1057,Grocery,East,13,2043,18,2,1950,0
2029-09-28,1030,Electronics,East,17,2799,56,4,20400,0
2029-09-29,1099,Electronics,South,23,2490,40,13,27600,0
2029-09-30,1010,Electronics,North,25,2278,35,8,30000,0
2029-10-01,1051,Fashion,North,26,2915,59,14,20800,0
2029-10-02,1014,Electronics,North,16,2786,49,1,19200,0
2029-10-03,1082,Electronics,West,19,2732,64,3,22800,0
2029-10-04,1006,Electronics,East,19,2967,26,4,22800,0
2029-10-05,1027,Fashion,North,18,2796,28,2,14400,0
2029-10-06,1050,Grocery,West,27,2145,18,12,4050,0
2029-10-07,1057,Electronics,North,24,2068,28,2,28800,0
2029-10-08,1004,Grocery,South,30,2651,50,6,4500,0
2029-10-09,1004,Grocery,East,24,2521,47,6,3600,0
2029-10-10,1093,Grocery,West,20,2110,22,3,3000,0
2029-10-11,1095,Electronics,North,26,2548,18,8,31200,0
2029-10-12,1007,Fashion,East,17,2592,27,12,13600,0
2029-10-13,1063,Electronics,West,15,2607,30,3,18000,0
2029-10-14,1009,Grocery,East,15,2054,44,2,2250,0
2029-10-15,1037,Electronics,East,22,2643,25,5,26400,0
2029-10-16,1095,Grocery,South,14,2222,45,13,2100,0
2029-10-17,1091,Grocery,East,16,2895,62,7,2400,0
2029-10-18,1080,Grocery,West,17,2574,19,1,2550,0
2029-10-19,1094,Electronics,East,16,2985,29,2,19200,0
2029-10-20,1007,Fashion,West,17,2523,44,2,13600,0
2029-10-21,1024,Electronics,East,22,2145,30,8,26400,0
2029-10-22,1072,Grocery,North,18,2263,39,10,2700,0
2029-10-23,1065,Fashion,South,18,2543,57,6,14400,0
2029-10-24,1078,Grocery,North,25,2467,32,14,3750,0
2029-10-25,1049,Grocery,South,9,2560,48,13,1350,0
2029-10-26,1066,Grocery,West,24,2871,24,13,3600,0
2029-10-27,1048,Grocery,South,17,2958,56,13,2550,0
2029-10-28,1035,Fashion,East,26,2972,52,4,20800,0
2029-10-29,1067,Electronics,East,15,2186,24,4,18000,0
2029-10-30,1077,Grocery,North,27,2342,29,5,4050,0
2029-10-31,1040,Grocery,South,24,2962,31,3,3600,0
2029-11-01,1088,Grocery,West,19,2098,51,12,2850,0
2029-11-02,1061,Electronics,West,32,2678,56,14,38400,0
2029-11-03,1009,Grocery,East,22,2305,26,4,3300,0
2029-11-04,1020,Fashion,West,21,2724,50,12,16800,0
2029-11-05,1035,Fashion,East,19,2198,29,4,15200,0
2029-11-06,1011,Grocery,East,22,2757,51,7,3300,0
2029-11-07,1090,Grocery,East,21,2153,44,7,3150,0
2029-11-08,1001,Fashion,North,15,2918,39,1,12000,0
2029-11-09,1012,Electronics,North,20,2095,35,12,24000,0
2029-11-10,1052,Electronics,East,19,2574,63,3,22800,0
2029-11-11,1031,Grocery,East,19,2705,61,9,2850,0
2029-11-12,1094,Fashion,East,20,2934,35,6,16000,0
2029-11-13,1015,Fashion,West,24,2833,54,6,19200,0
2029-11-14,1031,Grocery,East,20,2358,24,4,3000,0
2029-11-15,1031,Electronics,East,11,2813,21,10,13200,0
2029-11-16,1097,Grocery,South,20,2398,62,9,3000,0
2029-11-17,1010,Electronics,South,23,2783,33,14,27600,0
2029-11-18,1009,Electronics,South,19,2375,39,12,22800,0
2029-11-19,1014,Fashion,South,21,2601,53,3,16800,0
2029-11-20,1016,Electronics,East,10,2327,37,8,12000,0
2029-11-21,1039,Fashion,South,17,2271,48,13,13600,0
2029-11-22,1017,Grocery,West,25,2596,50,6,3750,0
2029-11-23,1054,Grocery,West,19,2294,30,12,2850,0
2029-11-24,1072,Electronics,South,25,2394,37,2,30000,0
2029-11-25,1024,Electronics,North,23,2471,58,3,27600,0
2029-11-26,1058,Electronics,West,21,2547,59,14,25200,0
2029-11-27,1077,Fashion,West,19,2017,55,1,15200,0
2029-11-28,1088,Fashion,South,18,2918,39,3,14400,0
2029-11-29,1021,Grocery,South,21,2076,56,4,3150,0
2029-11-30,1029,Electronics,East,15,2048,40,14,18000,0
2029-12-01,1083,Fashion,West,12,2497,50,6,9600,0
2029-12-02,1084,Electronics,South,22,2425,58,10,26400,0
2029-12-03,1043,Electronics,South,17,2870,47,14,20400,0
2029-12-04,1031,Grocery,East,12,2747,31,7,1800,0
2029-12-05,1050,Fashion,West,15,2555,64,3,12000,0
2029-12-06,1045,Electronics,South,17,2620,53,14,20400,0
2029-12-07,1020,Electronics,East,15,2128,25,11,18000,0
2029-12-08,1098,Fashion,South,23,2518,64,13,18400,0
2029-12-09,1031,Electronics,North,21,2303,39,7,25200,0
2029-12-10,1093,Electronics,North,16,2111,21,13,19200,0
2029-12-11,1038,Grocery,South,26,2724,52,4,3900,0
2029-12-12,1011,Fashion,West,11,2911,25,1,8800,0
2029-12-13,1046,Grocery,North,22,2815,51,1,3300,0
2029-12-14,1017,Fashion,East,15,2973,39,8,12000,0
2029-12-15,1020,Grocery,South,21,2938,42,10,3150,0
2029-12-16,1012,Electronics,East,17,2818,42,7,20400,0
2029-12-17,1020,Fashion,North,29,2362,57,4,23200,0
2029-12-18,1007,Grocery,West,24,2065,57,1,3600,0
2029-12-19,1045,Electronics,East,17,2030,34,6,20400,0
2029-12-20,1006,Grocery,North,24,2294,33,11,3600,0
2029-12-21,1022,Electronics,North,12,2776,56,12,14400,0
2029-12-22,1095,Electronics,North,14,2808,32,11,16800,0
2029-12-23,1074,Electronics,East,16,2318,34,10,19200,0
2029-12-24,1085,Grocery,North,16,2013,52,7,2400,0
2029-12-25,1021,Fashion,South,9,2569,50,6,7200,0
2029-12-26,1088,Grocery,North,21,2969,57,12,3150,0
2029-12-27,1021,Fashion,South,22,2855,56,6,17600,0
2029-12-28,1091,Electronics,West,24,2241,35,8,28800,0
2029-12-29,1028,Electronics,South,30,2352,47,14,36000,0
2029-12-30,1012,Electronics,West,18,2247,40,6,21600,0
2029-12-31,1081,Electronics,West,17,2609,54,2,20400,0
2030-01-01,1001,Electronics,South,22,2467,64,7,26400,0
2030-01-02,1028,Fashion,West,15,2959,24,13,12000,0
2030-01-03,1084,Fashion,South,10,2923,27,10,8000,0
2030-01-04,1078,Fashion,East,18,2387,33,14,14400,0
2030-01-05,1051,Electronics,West,18,2673,45,13,21600,0
2030-01-06,1026,Fashion,South,19,2899,40,4,15200,0
2030-01-07,1049,Electronics,West,26,2758,51,11,31200,0
2030-01-08,1094,Electronics,North,25,2837,35,11,30000,0
2030-01-09,1078,Fashion,South,19,2441,64,3,15200,0
2030-01-10,1022,Grocery,North,12,2341,40,8,1800,0
2030-01-11,1087,Electronics,West,18,2515,37,10,21600,0
2030-01-12,1043,Grocery,West,24,2817,48,12,3600,0
2030-01-13,1076,Electronics,East,17,2772,31,12,20400,0
2030-01-14,1021,Grocery,South,24,2842,40,5,3600,0
2030-01-15,1042,Grocery,North,16,2044,19,4,2400,0
2030-01-16,1036,Fashion,East,16,2418,46,11,12800,0
2030-01-17,1060,Electronics,West,18,2722,26,4,21600,0
2030-01-18,1096,Grocery,West,18,2755,50,5,2700,0
2030-01-19,1055,Grocery,East,18,2202,61,12,2700,0
2030-01-20,1002,Grocery,North,21,2714,29,4,3150,0
2030-01-21,1062,Electronics,West,30,2884,36,3,36000,0
2030-01-22,1018,Grocery,West,20,2538,59,4,3000,0
2030-01-23,1022,Fashion,South,26,2385,37,10,20800,0
2030-01-24,1028,Fashion,East,28,2949,54,13,22400,0
2030-01-25,1029,Fashion,West,14,2629,48,13,11200,0
2030-01-26,1038,Fashion,North,18,2967,52,5,14400,0
2030-01-27,1024,Grocery,South,18,2737,58,12,2700,0
2030-01-28,1007,Fashion,East,25,2359,38,2,20000,0
2030-01-29,1057,Electronics,North,17,2467,64,7,20400,0
2030-01-30,1015,Grocery,West,18,2982,63,14,2700,0
2030-01-31,1071,Electronics,East,27,2974,60,14,32400,0
2030-02-01,1000,Grocery,East,16,2943,30,5,2400,0
2030-02-02,1004,Electronics,North,16,2204,56,9,19200,0
2030-02-03,1002,Fashion,East,25,2246,44,14,20000,0
2030-02-04,1064,Electronics,North,27,2990,42,6,32400,0
2030-02-05,1003,Electronics,West,15,2048,19,11,18000,0
2030-02-06,1098,Grocery,South,20,2365,52,1,3000,0
2030-02-07,1095,Electronics,North,17,2252,25,9,20400,0
2030-02-08,1063,Electronics,South,23,2077,50,5,27600,0
2030-02-09,1097,Electronics,East,16,2768,42,9,19200,0
2030-02-10,1088,Grocery,North,25,2631,38,1,3750,0
2030-02-11,1009,Grocery,West,16,2986,53,14,2400,0
2030-02-12,1020,Fashion,North,30,2416,30,2,24000,0
2030-02-13,1045,Grocery,North,23,2034,63,3,3450,0
2030-02-14,1090,Grocery,North,20,2437,26,12,3000,0
2030-02-15,1026,Electronics,South,27,2311,52,5,32400,0
2030-02-16,1065,Electronics,South,17,2142,63,14,20400,0
2030-02-17,1040,Fashion,East,24,2196,53,6,19200,0
2030-02-18,1012,Electronics,East,21,2996,64,5,25200,0
2030-02-19,1008,Electronics,East,22,2259,61,1,26400,0
2030-02-20,1035,Fashion,East,18,2365,63,4,14400,0
2030-02-21,1085,Grocery,North,18,2595,27,6,2700,0
2030-02-22,1089,Electronics,South,17,2191,22,4,20400,0
2030-02-23,1057,Electronics,South,21,2486,48,4,25200,0
2030-02-24,1053,Fashion,South,14,2533,41,5,11200,0
2030-02-25,1011,Fashion,South,20,2023,49,8,16000,0
2030-02-26,1080,Grocery,East,18,2942,20,5,2700,0
2030-02-27,1077,Grocery,North,21,2074,33,7,3150,0
2030-02-28,1013,Grocery,South,26,2877,58,8,3900,0
2030-03-01,1033,Fashion,West,25,2645,37,6,20000,0
2030-03-02,1052,Fashion,North,17,2922,61,6,13600,0
2030-03-03,1019,Electronics,West,20,2393,41,14,24000,0
2030-03-04,1074,Fashion,North,18,2678,51,2,14400,0
2030-03-05,1015,Electronics,North,19,2457,40,13,22800,0
2030-03-06,1094,Electronics,North,19,2109,55,13,22800,0
2030-03-07,1069,Grocery,West,21,2089,19,10,3150,0
2030-03-08,1055,Grocery,South,26,2036,58,5,3900,0
2030-03-09,1082,Fashion,South,25,2821,22,1,20000,0
2030-03-10,1057,Electronics,West,17,2992,35,9,20400,0
2030-03-11,1003,Grocery,South,18,2562,46,7,2700,0
2030-03-12,1003,Fashion,East,10,2571,27,2,8000,1
2030-03-13,1019,Fashion,South,26,2583,59,6,20800,0
2030-03-14,1009,Electronics,East,19,2639,59,10,22800,0
2030-03-15,1023,Grocery,East,19,2306,33,9,2850,0
2030-03-16,1098,Grocery,East,22,2061,40,12,3300,0
2030-03-17,1025,Electronics,West,18,2304,47,5,21600,0
2030-03-18,1036,Fashion,South,23,2178,23,3,18400,0
2030-03-19,1084,Fashion,South,19,2539,61,11,15200,0
2030-03-20,1053,Electronics,West,21,2751,53,10,25200,0
2030-03-21,1020,Electronics,West,19,2931,37,11,22800,0
2030-03-22,1073,Electronics,South,23,2743,33,4,27600,0
2030-03-23,1037,Fashion,West,20,2664,45,3,16000,0
2030-03-24,1045,Electronics,West,16,2931,43,1,19200,0
2030-03-25,1003,Grocery,East,17,2844,39,10,2550,0
2030-03-26,1059,Grocery,West,24,2443,28,14,3600,0
2030-03-27,1056,Grocery,East,20,2518,18,11,3000,0
2030-03-28,1044,Electronics,North,9,2576,22,13,10800,0
2030-03-29,1019,Electronics,East,19,2968,60,7,22800,0
2030-03-30,1016,Fashion,East,25,2634,63,8,20000,0
2030-03-31,1070,Fashion,West,21,2987,58,2,16800,0
2030-04-01,1003,Fashion,South,25,2035,59,8,20000,0
2030-04-02,1092,Electronics,North,10,2749,53,12,12000,0
2030-04-03,1013,Electronics,North,17,2477,19,9,20400,0
2030-04-04,1002,Grocery,North,22,2072,23,7,3300,0
2030-04-05,1087,Electronics,South,22,2029,44,11,26400,0
2030-04-06,1079,Fashion,North,14,2738,43,1,11200,0
2030-04-07,1057,Grocery,North,22,2302,52,4,3300,0
2030-04-08,1054,Electronics,South,22,2346,30,7,26400,0
2030-04-09,1003,Fashion,North,21,2796,29,6,16800,0
2030-04-10,1023,Fashion,West,19,2510,35,11,15200,0
2030-04-11,1033,Electronics,West,14,2516,55,14,16800,0
2030-04-12,1029,Grocery,East,14,2064,59,8,2100,0
2030-04-13,1081,Electronics,East,26,2746,23,6,31200,0
2030-04-14,1018,Grocery,East,14,2626,45,10,2100,0
2030-04-15,1030,Electronics,West,14,2452,45,6,16800,0
2030-04-16,1059,Grocery,West,10,2830,42,10,1500,0
2030-04-17,1059,Fashion,West,24,2757,22,6,19200,0
2030-04-18,1018,Grocery,East,21,2860,32,7,3150,0
2030-04-19,1048,Electronics,East,18,2951,64,5,21600,0
2030-04-20,1062,Grocery,East,13,2528,61,12,1950,0
2030-04-21,1082,Electronics,East,20,2894,26,11,24000,0
2030-04-22,1021,Fashion,East,17,2818,62,9,13600,0
2030-04-23,1023,Grocery,East,12,2368,19,7,1800,0
2030-04-24,1075,Electronics,West,21,2036,26,1,25200,0
2030-04-25,1029,Electronics,South,31,2855,43,11,37200,0
2030-04-26,1057,Fashion,South,17,2883,40,12,13600,0
2030-04-27,1030,Electronics,East,20,2380,45,12,24000,0
2030-04-28,1099,Fashion,South,20,2218,23,14,16000,0
2030-04-29,1063,Electronics,South,23,2648,21,9,27600,0
2030-04-30,1018,Electronics,West,15,2245,47,11,18000,0
2030-05-01,1047,Grocery,East,16,2549,64,6,2400,0
2030-05-02,1044,Fashion,East,22,2250,35,11,17600,0
2030-05-03,1099,Fashion,South,19,2564,47,8,15200,0
2030-05-04,1093,Electronics,East,20,2908,44,9,24000,0
2030-05-05,1054,Grocery,East,24,2345,61,11,3600,0
2030-05-06,1054,Electronics,East,20,2820,48,11,24000,0
2030-05-07,1096,Grocery,East,21,2714,61,14,3150,0
2030-05-08,1017,Grocery,South,16,2886,56,2,2400,0
2030-05-09,1062,Fashion,North,22,2471,47,2,17600,0
2030-05-10,1091,Fashion,South,18,2886,54,5,14400,0
2030-05-11,1046,Grocery,West,23,2992,29,14,3450,0
2030-05-12,1074,Grocery,North,28,2560,34,5,4200,0
2030-05-13,1056,Fashion,North,20,2121,51,12,16000,0
2030-05-14,1044,Fashion,North,21,2325,45,10,16800,0
2030-05-15,1032,Electronics,South,24,2930,21,10,28800,0
2030-05-16,1016,Electronics,West,22,2527,51,2,26400,0
2030-05-17,1069,Grocery,South,14,2780,63,10,2100,0
2030-05-18,1003,Electronics,West,24,2747,31,4,28800,0
2030-05-19,1019,Electronics,South,21,2120,30,9,25200,0
2030-05-20,1046,Electronics,South,18,2138,20,4,21600,0
2030-05-21,1090,Grocery,South,17,2086,38,1,2550,0
2030-05-22,1014,Electronics,North,15,2129,33,5,18000,0
2030-05-23,1069,Electronics,South,21,2251,55,2,25200,0
2030-05-24,1046,Electronics,West,22,2861,43,14,26400,0
2030-05-25,1077,Fashion,West,16,2786,23,6,12800,0
2030-05-26,1074,Fashion,West,16,2359,35,1,12800,0
2030-05-27,1008,Grocery,North,26,2812,58,7,3900,0
2030-05-28,1089,Grocery,South,18,2429,23,7,2700,0
2030-05-29,1015,Fashion,South,20,2046,58,4,16000,0
2030-05-30,1068,Electronics,East,26,2944,42,9,31200,0
2030-05-31,1060,Electronics,North,22,2590,41,3,26400,0
2030-06-01,1009,Electronics,West,15,2500,47,5,18000,0
2030-06-02,1049,Electronics,West,23,2809,40,5,27600,0
2030-06-03,1002,Grocery,South,23,2928,62,8,3450,0
2030-06-04,1076,Fashion,West,22,2875,60,10,17600,0
2030-06-05,1093,Grocery,South,20,2424,25,10,3000,0
2030-06-06,1069,Grocery,South,22,2374,26,4,3300,0
2030-06-07,1080,Fashion,East,14,2964,23,1,11200,0
2030-06-08,1050,Electronics,North,20,2853,50,11,24000,0
2030-06-09,1018,Electronics,South,26,2730,50,5,31200,0
2030-06-10,1041,Grocery,South,23,2110,62,1,3450,0
2030-06-11,1034,Grocery,South,29,2226,24,3,4350,0
2030-06-12,1045,Electronics,East,22,2786,59,6,26400,0
2030-06-13,1025,Grocery,South,21,2767,35,1,3150,0
2030-06-14,1068,Grocery,North,18,2038,23,10,2700,0
2030-06-15,1092,Grocery,North,13,2134,62,14,1950,0
2030-06-16,1063,Grocery,West,18,2294,54,14,2700,0
2030-06-17,1036,Electronics,North,14,2609,38,13,16800,0
2030-06-18,1083,Electronics,West,25,2033,43,3,30000,0
2030-06-19,1048,Grocery,North,17,2986,32,7,2550,0
2030-06-20,1020,Electronics,West,23,2427,61,2,27600,0
2030-06-21,1073,Fashion,South,22,2964,47,6,17600,0
2030-06-22,1063,Grocery,East,16,2067,28,7,2400,0
2030-06-23,1004,Electronics,East,25,2702,25,12,30000,0
2030-06-24,1099,Fashion,East,20,2198,22,12,16000,0
2030-06-25,1069,Grocery,South,15,2559,25,2,2250,0
2030-06-26,1089,Electronics,East,20,2258,22,11,24000,0
2030-06-27,1003,Fashion,North,19,2724,27,11,15200,0
2030-06-28,1038,Fashion,West,18,2673,32,5,14400,0
2030-06-29,1034,Grocery,South,19,2624,55,10,2850,0
2030-06-30,1000,Electronics,East,17,2136,20,12,20400,0
2030-07-01,1023,Grocery,North,15,2828,58,10,2250,0
2030-07-02,1056,Fashion,North,14,2915,27,1,11200,0
2030-07-03,1099,Electronics,South,9,2935,24,3,10800,1
2030-07-04,1069,Electronics,South,19,2380,41,14,22800,0
2030-07-05,1040,Fashion,East,21,2523,43,1,16800,0
2030-07-06,1053,Electronics,West,20,2870,51,12,24000,0
2030-07-07,1045,Fashion,East,17,2237,25,3,13600,0
2030-07-08,1059,Grocery,East,21,2283,56,4,3150,0
2030-07-09,1059,Grocery,South,18,2687,22,12,2700,0
2030-07-10,1056,Electronics,East,18,2736,53,12,21600,0
2030-07-11,1030,Fashion,East,27,2457,60,5,21600,0
2030-07-12,1083,Grocery,West,19,2586,43,4,2850,0
2030-07-13,1023,Grocery,North,27,2134,27,4,4050,0
2030-07-14,1088,Grocery,North,16,2081,50,9,2400,0
2030-07-15,1035,Grocery,West,20,2594,53,9,3000,0
2030-07-16,1084,Fashion,North,23,2653,48,9,18400,0
2030-07-17,1029,Grocery,East,19,2208,55,11,2850,0
2030-07-18,1023,Grocery,West,19,2726,42,5,2850,0
2030-07-19,1029,Fashion,West,18,2402,62,11,14400,0
2030-07-20,1085,Grocery,South,16,2821,30,13,2400,0
2030-07-21,1091,Electronics,North,20,2766,18,5,24000,0
2030-07-22,1006,Electronics,South,19,2187,53,2,22800,0
2030-07-23,1034,Fashion,East,20,2492,53,6,16000,0
2030-07-24,1054,Grocery,West,16,2758,41,2,2400,0
2030-07-25,1091,Grocery,East,21,2254,44,10,3150,0
2030-07-26,1013,Grocery,North,15,2322,35,13,2250,0
2030-07-27,1009,Electronics,South,20,2673,64,5,24000,0
2030-07-28,1079,Grocery,North,21,2856,32,11,3150,0
2030-07-29,1015,Electronics,East,23,2424,34,13,27600,0
2030-07-30,1053,Grocery,South,15,2414,46,12,2250,0
2030-07-31,1094,Grocery,North,27,2166,22,12,4050,0
2030-08-01,1088,Grocery,East,21,2589,28,5,3150,0
2030-08-02,1076,Grocery,North,13,2484,33,4,1950,0
2030-08-03,1069,Fashion,West,24,2435,51,5,19200,0
2030-08-04,1043,Fashion,South,25,2686,34,7,20000,0
2030-08-05,1072,Electronics,South,14,2531,50,10,16800,0
2030-08-06,1044,Electronics,South,13,2607,48,13,15600,0
2030-08-07,1099,Grocery,West,14,2480,35,2,2100,0
2030-08-08,1055,Fashion,South,19,2179,42,1,15200,0
2030-08-09,1083,Fashion,West,11,2606,22,4,8800,0
2030-08-10,1081,Fashion,South,24,2070,47,7,19200,0
2030-08-11,1056,Electronics,North,14,2701,62,1,16800,0
2030-08-12,1020,Grocery,North,24,2900,40,4,3600,0
2030-08-13,1067,Grocery,North,26,2440,55,14,3900,0
2030-08-14,1049,Electronics,North,24,2643,62,6,28800,0
2030-08-15,1032,Electronics,West,17,2138,35,6,20400,0
2030-08-16,1090,Fashion,East,18,2786,49,1,14400,0
2030-08-17,1006,Electronics,East,21,2101,47,7,25200,0
2030-08-18,1069,Electronics,North,26,2467,46,14,31200,0
2030-08-19,1014,Electronics,East,17,2282,53,5,20400,0
2030-08-20,1081,Fashion,East,22,2028,26,6,17600,0
2030-08-21,1031,Grocery,South,25,2017,40,1,3750,0
2030-08-22,1074,Grocery,West,21,2932,20,7,3150,0
2030-08-23,1019,Fashion,North,18,2956,39,4,14400,0
2030-08-24,1087,Electronics,East,23,2755,57,3,27600,0
2030-08-25,1014,Grocery,East,17,2686,62,12,2550,0
2030-08-26,1047,Electronics,North,20,2507,48,11,24000,0
2030-08-27,1070,Electronics,South,17,2600,39,13,20400,0
2030-08-28,1020,Fashion,North,23,2019,28,4,18400,0
2030-08-29,1041,Fashion,South,19,2325,59,9,15200,0
2030-08-30,1025,Grocery,East,18,2355,60,5,2700,0
2030-08-31,1013,Grocery,West,21,2432,20,12,3150,0
2030-09-01,1056,Grocery,South,26,2398,31,5,3900,0
2030-09-02,1036,Electronics,South,29,2017,63,8,34800,0
2030-09-03,1057,Electronics,North,16,2549,36,7,19200,0
2030-09-04,1020,Electronics,East,16,2375,48,3,19200,0
2030-09-05,1081,Electronics,West,21,2600,53,13,25200,0
2030-09-06,1068,Fashion,North,18,2339,49,1,14400,0
2030-09-07,1002,Electronics,North,19,2149,43,12,22800,0
2030-09-08,1086,Electronics,West,23,2715,18,11,27600,0
2030-09-09,1089,Grocery,East,19,2232,19,13,2850,0
2030-09-10,1036,Fashion,West,31,2103,23,2,24800,0
2030-09-11,1087,Electronics,North,13,2955,62,3,15600,0
2030-09-12,1048,Electronics,North,20,2622,31,11,24000,0
2030-09-13,1018,Grocery,South,21,2736,45,1,3150,0
2030-09-14,1088,Grocery,West,21,2220,50,1,3150,0
2030-09-15,1084,Grocery,West,18,2961,42,8,2700,0
2030-09-16,1011,Fashion,West,16,2025,57,13,12800,0
2030-09-17,1060,Fashion,North,22,2063,35,8,17600,0
2030-09-18,1040,Fashion,East,20,2253,63,2,16000,0
2030-09-19,1032,Grocery,North,19,2248,51,8,2850,0
2030-09-20,1049,Grocery,South,22,2735,29,11,3300,0
2030-09-21,1067,Electronics,North,28,2825,44,13,33600,0
2030-09-22,1070,Fashion,North,16,2130,41,14,12800,0
2030-09-23,1085,Grocery,North,13,2029,50,2,1950,0
2030-09-24,1032,Electronics,South,20,2786,32,13,24000,0
2030-09-25,1080,Grocery,West,14,2009,60,11,2100,0
2030-09-26,1023,Electronics,East,22,2088,49,5,26400,0
2030-09-27,1060,Grocery,East,21,2429,34,1,3150,0
2030-09-28,1060,Grocery,South,23,2146,52,9,3450,0
2030-09-29,1097,Grocery,West,23,2126,64,4,3450,0
2030-09-30,1027,Fashion,West,26,2697,62,10,20800,0
2030-10-01,1057,Electronics,South,8,2123,52,14,9600,0
2030-10-02,1042,Grocery,North,17,2618,30,11,2550,0
2030-10-03,1040,Grocery,West,21,2340,26,2,3150,0
2030-10-04,1038,Grocery,East,23,2517,27,1,3450,0
2030-10-05,1085,Fashion,South,13,2050,18,6,10400,0
2030-10-06,1048,Grocery,East,15,2397,51,11,2250,0
2030-10-07,1016,Grocery,North,22,2313,63,8,3300,0
2030-10-08,1097,Electronics,South,22,2647,54,4,26400,0
